lat,lng,Low,High
31.6225,-89.1688,115,184
33.0251,-83.5605,115,184
42.1212,-91.1315,115,184
32.7399,-99.8788,115,184
35.0217,-77.3552,115,184
43.9606,-100.6897,115,184
37.9192,-121.9275,"2,707","4,332"
41.1525,-74.0242,not disclosed,not disclosed
41.1525,-74.0242,"22,851","36,561"
39.5768,-75.6527,"17,467","27,947"
39.6498,-104.3393,"12,112","19,379"
39.5768,-75.6527,"11,488","18,381"
39.9541,-105.0527,"10,000","16,000"
39.5768,-75.6527,"5,475","8,760"
34.3219,-118.2247,60,97
38.507,-122.3306,"5,583","8,933"
37.6469,-121.8887,"1,215","1,943"
37.9192,-121.9275,701,"1,121"
37.7556,-122.445,223,356
40.0925,-105.3577,"13,868","22,188"
33.7031,-117.7609,"6,640","10,625"
28.5144,-81.3235,"6,640","10,625"
41.4022,-74.3056,"6,640","10,625"
36.0611,-79.1207,"6,640","10,625"
30.1213,-93.8939,"6,640","10,625"
38.2461,-78.014,"6,640","10,625"
44.0056,-72.3768,"6,640","10,625"
38.5418,-86.495,"6,640","10,625"
33.7031,-117.7609,"4,375","7,000"
28.5144,-81.3235,"4,375","7,000"
41.4022,-74.3056,"4,375","7,000"
36.0611,-79.1207,"4,375","7,000"
30.1213,-93.8939,"4,375","7,000"
38.2461,-78.014,"4,375","7,000"
44.0056,-72.3768,"4,375","7,000"
38.5418,-86.495,"4,375","7,000"
39.9695,-83.0093,"3,250","5,200"
39.9274,-77.7213,"3,250","5,200"
38.4111,-91.075,"3,250","5,200"
46.5347,-118.899,"3,250","5,200"
36.0827,-78.2857,"3,250","5,200"
42.5831,-72.5918,"3,250","5,200"
36.992,-79.8811,"3,250","5,200"
38.2391,-84.8771,"3,250","5,200"
44.8576,-72.9131,"3,250","5,200"
44.5929,-74.3038,"3,250","5,200"
35.1556,-86.0937,"3,250","5,200"
37.9923,-88.9242,"3,250","5,200"
34.4417,-87.8437,"3,250","5,200"
44.974,-70.444,"3,250","5,200"
38.5645,-95.2859,"3,250","5,200"
34.3754,-83.2291,"3,250","5,200"
39.4149,-85.0602,"3,250","5,200"
32.1333,-91.6738,"3,250","5,200"
35.5124,-93.8906,"3,250","5,200"
42.1811,-111.8132,"3,250","5,200"
29.8766,-84.8137,"3,250","5,200"
33.1755,-95.2184,"3,250","5,200"
42.7325,-93.2625,"3,250","5,200"
36.6831,-76.9386,"3,250","5,200"
31.4772,-90.8979,"3,250","5,200"
40.1763,-98.9528,"3,250","5,200"
38.6407,-90.4434,"3,000","4,800"
38.6358,-90.2451,"3,000","4,800"
47.6032,-92.4707,"3,000","4,800"
43.1464,-77.6961,"2,551","4,081"
41.0581,-75.3395,"2,551","4,081"
41.9291,-83.5394,"2,551","4,081"
39.1609,-86.5231,"2,551","4,081"
25.3191,-81.1089,"2,551","4,081"
35.4427,-84.2527,"2,551","4,081"
43.9457,-90.6178,"2,551","4,081"
38.2785,-90.1773,"2,551","4,081"
33.8923,-88.4805,"2,551","4,081"
33.0139,-83.9187,"2,551","4,081"
31.5709,-87.3654,"2,551","4,081"
39.7274,-81.0829,"2,551","4,081"
37.5604,-80.5505,"2,551","4,081"
36.7122,-85.7165,"2,551","4,081"
39.4954,-92.0007,"2,551","4,081"
41.0298,-92.869,"2,551","4,081"
34.6778,-91.2039,"2,551","4,081"
41.1626,-73.7561,"1,308","2,092"
32.0974,-111.7899,286,457
38.8368,-77.277,125,200
38.8531,-77.2998,125,200
33.349,-112.4915,"5,247","8,394"
38.4493,-121.3443,41,65
37.7556,-122.445,437,700
39.8736,-104.3378,"1,036","1,658"
39.8715,-77.2179,"1,036","1,658"
39.9879,-91.1885,"1,036","1,658"
40.7457,-84.9367,"1,036","1,658"
40.5245,-98.5012,"1,036","1,658"
31.4829,-91.3535,"1,036","1,658"
38.8455,-83.4721,"1,036","1,658"
43.9695,-89.7704,"1,036","1,658"
46.9834,-118.5606,"1,036","1,658"
44.8896,-116.4538,"1,036","1,658"
41.029,-94.6992,"1,036","1,658"
46.0968,-102.5284,"1,036","1,658"
40.0925,-105.3577,847,"1,356"
42.9876,-71.1254,"3,751","6,002"
36.396,-79.775,"3,751","6,002"
38.512,-78.8757,"3,751","6,002"
33.0343,-116.735,"1,307","2,090"
33.0343,-116.735,675,"1,080"
40.5635,-74.6163,not disclosed,not disclosed
39.9725,-79.0283,not disclosed,not disclosed
45.5139,-69.9589,not disclosed,not disclosed
38.1158,-75.7518,not disclosed,not disclosed
42.4856,-71.3918,"6,875","11,000"
40.4392,-74.4117,"6,875","11,000"
37.6303,-76.5698,"6,875","11,000"
37.2318,-121.6951,195,312
34.6729,-120.0169,112,179
34.3219,-118.2247,212,338
34.3219,-118.2247,60,97
34.3219,-118.2247,93,149
37.2318,-121.6951,"2,006","3,210"
37.6469,-121.8887,"1,608","2,574"
38.4493,-121.3443,"1,624","2,599"
40.788,-74.2481,"1,613","2,580"
42.6732,-70.9524,"1,613","2,580"
44.1172,-73.7726,"1,613","2,580"
37.9428,-76.9519,"1,613","2,580"
44.7275,-71.7359,"1,613","2,580"
40.7408,-74.0751,"1,500","2,400"
38.8368,-77.277,"1,400","2,240"
38.8531,-77.2998,"1,400","2,240"
40.7408,-74.0751,"1,288","2,060"
37.2318,-121.6951,"1,057","1,692"
39.6498,-104.3393,942,"1,508"
38.4493,-121.3443,526,842
34.6729,-120.0169,536,858
33.7031,-117.7609,411,658
28.5144,-81.3235,411,658
41.4022,-74.3056,411,658
36.0611,-79.1207,411,658
30.1213,-93.8939,411,658
38.2461,-78.014,411,658
44.0056,-72.3768,411,658
38.5418,-86.495,411,658
37.6469,-121.8887,475,760
37.9348,-121.2714,405,648
39.762,-104.8758,438,701
33.0343,-116.735,500,800
38.6407,-90.4434,500,800
38.6358,-90.2451,500,800
47.6032,-92.4707,500,800
35.3871,-120.4044,313,500
37.9348,-121.2714,278,444
37.9348,-121.2714,279,446
37.9348,-121.2714,230,367
33.0343,-116.735,177,282
34.6729,-120.0169,84,134
35.3871,-120.4044,63,100
37.6469,-121.8887,104,167
37.9192,-121.9275,50,80
35.3871,-120.4044,51,82
37.9348,-121.2714,38,60
40.6507,-123.1126,13,20
31.0888,-95.1355,13,20
39.3013,-120.7689,13,20
33.664,-93.3072,13,20
41.307,-104.6895,"1,500","2,400"
33.349,-112.4915,847,"1,355"
40.8681,-72.8456,"7,000","11,200"
42.3329,-71.0735,"7,000","11,200"
36.6953,-76.6398,"7,000","11,200"
39.3803,-94.7738,"6,503","10,404"
41.5713,-97.5211,"6,503","10,404"
42.1331,-104.9659,"6,503","10,404"
38.4493,-121.3443,"2,267","3,627"
33.0343,-116.735,114,182
34.7155,-106.8091,not disclosed,not disclosed
44.1422,-120.3566,not disclosed,not disclosed
44.5885,-104.5699,not disclosed,not disclosed
36.469,-86.4606,not disclosed,not disclosed
37.2373,-97.4765,not disclosed,not disclosed
31.0373,-97.4788,not disclosed,not disclosed
36.7306,-83.6741,not disclosed,not disclosed
34.7631,-86.5502,not disclosed,not disclosed
38.8297,-89.9049,not disclosed,not disclosed
40.1616,-85.7194,not disclosed,not disclosed
32.6347,-90.0337,not disclosed,not disclosed
35.6081,-88.8385,not disclosed,not disclosed
37.7202,-84.278,not disclosed,not disclosed
42.9128,-75.6696,not disclosed,not disclosed
43.7841,-111.6592,not disclosed,not disclosed
39.8942,-83.4004,not disclosed,not disclosed
41.9167,-97.6008,not disclosed,not disclosed
34.1278,-83.209,not disclosed,not disclosed
35.858,-82.7058,not disclosed,not disclosed
30.4441,-83.4701,not disclosed,not disclosed
36.011,-93.7246,not disclosed,not disclosed
41.3307,-94.0156,not disclosed,not disclosed
38.4137,-78.2792,not disclosed,not disclosed
30.9655,-95.9284,not disclosed,not disclosed
37.4781,-90.345,not disclosed,not disclosed
32.3644,-91.2427,not disclosed,not disclosed
45.3007,-111.9203,not disclosed,not disclosed
34.7631,-86.5502,not disclosed,not disclosed
38.8297,-89.9049,not disclosed,not disclosed
40.1616,-85.7194,not disclosed,not disclosed
32.6347,-90.0337,not disclosed,not disclosed
35.6081,-88.8385,not disclosed,not disclosed
37.7202,-84.278,not disclosed,not disclosed
42.9128,-75.6696,not disclosed,not disclosed
43.7841,-111.6592,not disclosed,not disclosed
39.8942,-83.4004,not disclosed,not disclosed
41.9167,-97.6008,not disclosed,not disclosed
34.1278,-83.209,not disclosed,not disclosed
35.858,-82.7058,not disclosed,not disclosed
30.4441,-83.4701,not disclosed,not disclosed
36.011,-93.7246,not disclosed,not disclosed
41.3307,-94.0156,not disclosed,not disclosed
38.4137,-78.2792,not disclosed,not disclosed
30.9655,-95.9284,not disclosed,not disclosed
37.4781,-90.345,not disclosed,not disclosed
32.3644,-91.2427,not disclosed,not disclosed
45.3007,-111.9203,not disclosed,not disclosed
39.0085,-94.3461,not disclosed,not disclosed
42.4322,-122.7285,not disclosed,not disclosed
42.2485,-84.4234,not disclosed,not disclosed
30.5425,-88.6358,not disclosed,not disclosed
34.134,-83.5665,not disclosed,not disclosed
37.7851,-89.3821,not disclosed,not disclosed
34.7795,-85.9993,not disclosed,not disclosed
30.7954,-85.2155,not disclosed,not disclosed
38.9064,-86.0375,not disclosed,not disclosed
35.2876,-83.1408,not disclosed,not disclosed
39.0197,-82.6184,not disclosed,not disclosed
38.8345,-81.6748,not disclosed,not disclosed
34.588,-99.4148,not disclosed,not disclosed
44.3192,-90.8053,not disclosed,not disclosed
42.1717,-90.5743,not disclosed,not disclosed
35.5992,-91.2145,not disclosed,not disclosed
28.9542,-96.5776,not disclosed,not disclosed
32.3021,-92.5579,not disclosed,not disclosed
39.4168,-95.7937,not disclosed,not disclosed
37.4198,-84.0058,not disclosed,not disclosed
36.3592,-85.6732,not disclosed,not disclosed
43.6742,-95.1541,not disclosed,not disclosed
43.6943,-101.6281,not disclosed,not disclosed
40.6664,-106.3428,not disclosed,not disclosed
41.1129,-96.112,"496,525","794,440"
32.7719,-97.2911,"198,490","317,585"
33.555,-83.8502,"182,495","291,993"
36.9055,-94.3393,"182,495","291,993"
32.4002,-89.1188,"182,495","291,993"
40.9558,-87.3976,"182,495","291,993"
30.7863,-93.7448,"182,495","291,993"
35.92,-93.2179,"182,495","291,993"
27.9489,-81.6976,"82,000","131,200"
41.6854,-93.5734,"82,000","131,200"
44.9035,-123.4132,"82,000","131,200"
30.7927,-94.83,"82,000","131,200"
45.4614,-92.4414,"82,000","131,200"
34.0018,-85.1881,"82,000","131,200"
37.6165,-93.4005,"82,000","131,200"
47.7739,-96.4019,"82,000","131,200"
35.2793,-82.1697,"82,000","131,200"
34.4858,-94.2282,"82,000","131,200"
35.1199,-84.5233,"82,000","131,200"
41.1869,-97.5684,"82,000","131,200"
37.538,-77.4058,"68,000","108,800"
40.0916,-82.4831,"58,313","93,300"
32.7719,-97.2911,"40,500","64,800"
35.8427,-86.4167,"40,375","64,600"
35.4026,-81.9198,"40,375","64,600"
40.1199,-111.6702,"28,131","45,009"
33.349,-112.4915,"17,429","27,886"
33.7716,-84.2264,"16,592","26,548"
41.8935,-88.7703,"16,592","26,548"
34.4598,-85.8041,"16,592","26,548"
41.3976,-84.9991,"16,592","26,548"
35.9799,-85.8328,"16,592","26,548"
39.8932,-94.4047,"16,592","26,548"
43.4512,-116.2412,"6,475","10,361"
36.2152,-115.0135,"1,493","2,388"
45.7792,-122.4825,"1,493","2,388"
39.9167,-83.7844,"1,493","2,388"
38.4772,-85.7073,"1,493","2,388"
37.9708,-84.1474,"1,493","2,388"
44.7347,-90.6121,"1,493","2,388"
34.051,-93.1764,"1,493","2,388"
39.3336,-87.7877,"1,493","2,388"
40.4103,-91.7384,"1,493","2,388"
44.8582,-97.7295,"1,493","2,388"
37.2355,-99.8203,"1,493","2,388"
44.2839,-112.3512,"1,493","2,388"
37.7556,-122.445,818,"1,309"
37.4228,-122.3291,558,893
37.6469,-121.8887,414,662
37.6469,-121.8887,278,444
37.6469,-121.8887,260,415
37.4228,-122.3291,70,112
37.4228,-122.3291,60,97
37.4228,-122.3291,142,227
37.4228,-122.3291,167,268
37.2318,-121.6951,70,112
37.6469,-121.8887,62,98
37.6469,-121.8887,128,205
37.2318,-121.6951,953,"1,525"
33.349,-112.4915,"195,563","312,900"
29.4489,-98.52,"109,375","175,000"
27.9489,-81.6976,"85,200","136,320"
41.6854,-93.5734,"85,200","136,320"
44.9035,-123.4132,"85,200","136,320"
30.7927,-94.83,"85,200","136,320"
45.4614,-92.4414,"85,200","136,320"
34.0018,-85.1881,"85,200","136,320"
37.6165,-93.4005,"85,200","136,320"
47.7739,-96.4019,"85,200","136,320"
35.2793,-82.1697,"85,200","136,320"
34.4858,-94.2282,"85,200","136,320"
35.1199,-84.5233,"85,200","136,320"
41.1869,-97.5684,"85,200","136,320"
39.0907,-77.6357,"78,375","125,400"
47.2057,-119.4518,"70,313","112,500"
40.5158,-85.6547,"70,313","112,500"
42.8675,-90.7062,"70,313","112,500"
32.7389,-108.3824,"70,313","112,500"
38.6488,-84.6246,"70,313","112,500"
31.5997,-92.5595,"70,313","112,500"
34.29,-92.4237,"70,313","112,500"
39.1051,-79.1956,"70,313","112,500"
45.1719,-96.7677,"70,313","112,500"
37.5623,-101.308,"70,313","112,500"
44.4916,-119.0073,"70,313","112,500"
45.9341,-96.0122,"70,313","112,500"
36.7961,-97.7861,"70,313","112,500"
46.3583,-101.6397,"70,313","112,500"
41.915,-101.7406,"70,313","112,500"
29.4489,-98.52,"69,050","110,480"
39.4277,-84.1668,"65,859","105,375"
36.9936,-86.4238,"65,859","105,375"
40.8572,-74.9973,"65,859","105,375"
43.561,-73.846,"65,859","105,375"
41.3343,-93.5615,"65,859","105,375"
32.3573,-90.852,"65,859","105,375"
35.6787,-85.7785,"65,859","105,375"
38.9087,-78.2085,"65,859","105,375"
41.8145,-79.2741,"65,859","105,375"
38.7646,-91.1607,"65,859","105,375"
36.3965,-78.1067,"65,859","105,375"
40.8488,-90.615,"65,859","105,375"
40.3469,-87.3533,"65,859","105,375"
33.4089,-82.6768,"65,859","105,375"
41.307,-104.6895,"52,953","84,725"
39.0907,-77.6357,"43,775","70,040"
41.1176,-81.8997,"42,950","68,720"
29.3557,-99.1101,"42,950","68,720"
33.349,-112.4915,"40,273","64,436"
39.0065,-76.6051,"38,488","61,580"
33.349,-112.4915,"37,893","60,628"
32.7666,-96.7778,"32,410","51,856"
41.6849,-94.0398,"32,410","51,856"
32.326,-87.1065,"32,410","51,856"
37.6804,-93.0237,"32,410","51,856"
33.9699,-92.6544,"32,410","51,856"
42.7475,-88.0613,"29,375","47,000"
29.4489,-98.52,"28,250","45,200"
47.2057,-119.4518,"25,000","40,000"
40.5158,-85.6547,"25,000","40,000"
42.8675,-90.7062,"25,000","40,000"
32.7389,-108.3824,"25,000","40,000"
38.6488,-84.6246,"25,000","40,000"
31.5997,-92.5595,"25,000","40,000"
34.29,-92.4237,"25,000","40,000"
39.1051,-79.1956,"25,000","40,000"
45.1719,-96.7677,"25,000","40,000"
37.5623,-101.308,"25,000","40,000"
44.4916,-119.0073,"25,000","40,000"
45.9341,-96.0122,"25,000","40,000"
36.7961,-97.7861,"25,000","40,000"
46.3583,-101.6397,"25,000","40,000"
41.915,-101.7406,"25,000","40,000"
41.8401,-87.8168,"22,368","35,788"
31.154,-83.4305,"22,368","35,788"
47.9026,-90.5354,"22,368","35,788"
32.7666,-96.7778,"21,875","35,000"
41.6849,-94.0398,"21,875","35,000"
32.326,-87.1065,"21,875","35,000"
37.6804,-93.0237,"21,875","35,000"
33.9699,-92.6544,"21,875","35,000"
29.4489,-98.52,"21,550","34,480"
41.8401,-87.8168,"17,947","28,714"
31.154,-83.4305,"17,947","28,714"
47.9026,-90.5354,"17,947","28,714"
41.8401,-87.8168,"16,457","26,332"
31.154,-83.4305,"16,457","26,332"
47.9026,-90.5354,"16,457","26,332"
41.8401,-87.8168,"15,750","25,200"
31.154,-83.4305,"15,750","25,200"
47.9026,-90.5354,"15,750","25,200"
38.7029,-77.4809,"15,729","25,166"
39.0907,-77.6357,"15,688","25,100"
38.7029,-77.4809,"15,688","25,100"
41.2953,-96.1543,"15,125","24,200"
39.3298,-104.9293,"15,125","24,200"
33.7019,-84.7679,"15,125","24,200"
38.8847,-95.2926,"15,125","24,200"
43.2797,-123.1665,"15,125","24,200"
38.9123,-119.6162,"15,125","24,200"
47.7361,-119.6918,"15,125","24,200"
46.4329,-91.9162,"15,125","24,200"
45.9338,-95.4535,"15,125","24,200"
39.7694,-88.2173,"15,125","24,200"
36.9326,-92.4988,"15,125","24,200"
43.3869,-98.3661,"15,125","24,200"
33.7903,-84.4671,"15,125","24,200"
43.1138,-74.4222,"15,125","24,200"
41.6018,-84.1301,"15,125","24,200"
40.4728,-90.2075,"15,125","24,200"
41.047,-86.2635,"15,125","24,200"
39.9254,-78.1127,"15,125","24,200"
36.3817,-91.8182,"15,125","24,200"
36.554,-89.1874,"15,125","24,200"
33.7903,-84.4671,"15,125","24,200"
43.1138,-74.4222,"15,125","24,200"
41.6018,-84.1301,"15,125","24,200"
40.4728,-90.2075,"15,125","24,200"
41.047,-86.2635,"15,125","24,200"
39.9254,-78.1127,"15,125","24,200"
36.3817,-91.8182,"15,125","24,200"
36.554,-89.1874,"15,125","24,200"
35.662,-81.2151,"15,125","24,200"
37.2318,-121.6951,"13,702","21,923"
29.4489,-98.52,"12,500","20,000"
38.7386,-77.8092,"9,875","15,800"
29.4489,-98.52,"9,875","15,800"
29.4489,-98.52,"5,000","8,000"
37.2318,-121.6951,37,60
39.1363,-77.2042,520,832
40.2108,-75.3673,520,832
30.3002,-95.503,520,832
39.7547,-84.2907,520,832
36.4969,-87.3828,520,832
32.2203,-86.2076,520,832
37.1743,-80.3872,520,832
42.9023,-74.4397,520,832
40.0404,-86.8933,520,832
37.1925,-95.7429,520,832
38.0335,-83.9131,520,832
39.231,-89.4789,520,832
35.3325,-79.9055,520,832
38.9415,-91.4702,520,832
41.0301,-95.1564,520,832
33.4941,-89.6164,520,832
32.1734,-82.5348,520,832
34.5389,-93.6596,520,832
40.5635,-74.6163,"1,525","2,440"
39.9725,-79.0283,"1,525","2,440"
45.5139,-69.9589,"1,525","2,440"
38.1158,-75.7518,"1,525","2,440"
37.9348,-121.2714,"3,610","5,776"
37.9348,-121.2714,"1,771","2,834"
33.349,-112.4915,500,800
39.0907,-77.6357,375,600
40.1199,-111.6702,"1,500","2,400"
39.6498,-104.3393,828,"1,324"
40.26,-74.2216,750,"1,200"
42.4856,-71.3918,500,800
40.4392,-74.4117,500,800
37.6303,-76.5698,500,800
42.0426,-89.3207,"2,000","3,200"
33.349,-112.4915,550,879
35.0487,-78.8277,175,280
43.8466,-70.3996,175,280
40.1636,-77.2655,175,280
39.3739,-75.1107,175,280
35.9504,-84.9984,175,280
39.2733,-88.2402,175,280
37.5121,-78.245,175,280
36.7866,-85.3885,175,280
38.8368,-77.277,"1,138","1,820"
38.8531,-77.2998,"1,138","1,820"
38.8368,-77.277,675,"1,080"
38.8531,-77.2998,675,"1,080"
38.8368,-77.277,625,"1,000"
38.8531,-77.2998,625,"1,000"
40.6673,-111.9236,"17,502","28,003"
45.56,-123.0984,"72,250","115,600"
45.0388,-92.8838,"72,250","115,600"
35.9791,-94.2156,"72,250","115,600"
40.1894,-80.2483,"72,250","115,600"
37.2804,-113.5047,"72,250","115,600"
39.6036,-77.814,"72,250","115,600"
43.3685,-88.2307,"72,250","115,600"
36.2933,-82.4974,"72,250","115,600"
41.4697,-71.6226,"72,250","115,600"
43.3137,-73.4308,"72,250","115,600"
44.2736,-72.6147,"72,250","115,600"
39.4553,-81.4953,"72,250","115,600"
36.7244,-81.9598,"72,250","115,600"
36.7152,-95.9044,"72,250","115,600"
30.8533,-90.0405,"72,250","115,600"
33.2839,-90.9474,"72,250","115,600"
30.2145,-96.4034,"72,250","115,600"
45.0307,-67.6287,"72,250","115,600"
38.6,-86.1053,"72,250","115,600"
30.6106,-85.6653,"72,250","115,600"
37.9617,-90.8774,"72,250","115,600"
41.3356,-91.7179,"72,250","115,600"
41.5311,-96.222,"72,250","115,600"
32.9695,-82.7959,"72,250","115,600"
31.4076,-88.2079,"72,250","115,600"
38.3522,-89.4105,"72,250","115,600"
37.7534,-85.1748,"72,250","115,600"
44.4524,-116.7847,"72,250","115,600"
35.8225,-76.5775,"72,250","115,600"
39.7842,-97.0875,"72,250","115,600"
39.971,-103.2012,"72,250","115,600"
33.349,-112.4915,"64,169","102,671"
39.0907,-77.6357,"56,000","89,600"
39.0907,-77.6357,"56,000","89,600"
39.0907,-77.6357,"56,000","89,600"
39.0907,-77.6357,"56,000","89,600"
32.7666,-96.7778,"48,188","77,100"
41.6849,-94.0398,"48,188","77,100"
32.326,-87.1065,"48,188","77,100"
37.6804,-93.0237,"48,188","77,100"
33.9699,-92.6544,"48,188","77,100"
38.7029,-77.4809,"45,875","73,400"
38.4493,-121.3443,"29,177","46,683"
47.2057,-119.4518,"21,000","33,600"
40.5158,-85.6547,"21,000","33,600"
42.8675,-90.7062,"21,000","33,600"
32.7389,-108.3824,"21,000","33,600"
38.6488,-84.6246,"21,000","33,600"
31.5997,-92.5595,"21,000","33,600"
34.29,-92.4237,"21,000","33,600"
39.1051,-79.1956,"21,000","33,600"
45.1719,-96.7677,"21,000","33,600"
37.5623,-101.308,"21,000","33,600"
44.4916,-119.0073,"21,000","33,600"
45.9341,-96.0122,"21,000","33,600"
36.7961,-97.7861,"21,000","33,600"
46.3583,-101.6397,"21,000","33,600"
41.915,-101.7406,"21,000","33,600"
41.852,-88.0856,"19,875","31,800"
39.0907,-77.6357,"9,500","15,200"
37.2318,-121.6951,"9,003","14,405"
38.4493,-121.3443,"7,949","12,718"
39.0907,-77.6357,"7,313","11,700"
41.852,-88.0856,313,500
34.8414,-116.1785,273,437
39.3105,-94.4209,"4,937","7,900"
29.9831,-81.8579,"4,937","7,900"
46.8923,-96.4906,"4,937","7,900"
39.3928,-87.1158,"4,937","7,900"
37.1597,-83.7146,"4,937","7,900"
33.6557,-88.7816,"4,937","7,900"
43.0826,-95.1509,"4,937","7,900"
42.9146,-96.9756,"4,937","7,900"
36.3683,-90.4173,"4,937","7,900"
33.269,-85.8605,"4,937","7,900"
38.7542,-88.4902,"4,937","7,900"
35.0572,-83.7502,"4,937","7,900"
33.7855,-98.2085,"4,937","7,900"
39.3497,-97.1652,"4,937","7,900"
38.4625,-81.0751,"4,937","7,900"
36.5511,-85.5439,"4,937","7,900"
40.5244,-98.0513,"4,937","7,900"
31.6262,-84.9801,"4,937","7,900"
39.3105,-94.4209,"3,819","6,111"
29.9831,-81.8579,"3,819","6,111"
46.8923,-96.4906,"3,819","6,111"
39.3928,-87.1158,"3,819","6,111"
37.1597,-83.7146,"3,819","6,111"
33.6557,-88.7816,"3,819","6,111"
43.0826,-95.1509,"3,819","6,111"
42.9146,-96.9756,"3,819","6,111"
36.3683,-90.4173,"3,819","6,111"
33.269,-85.8605,"3,819","6,111"
38.7542,-88.4902,"3,819","6,111"
35.0572,-83.7502,"3,819","6,111"
33.7855,-98.2085,"3,819","6,111"
39.3497,-97.1652,"3,819","6,111"
38.4625,-81.0751,"3,819","6,111"
36.5511,-85.5439,"3,819","6,111"
40.5244,-98.0513,"3,819","6,111"
31.6262,-84.9801,"3,819","6,111"
38.1872,-85.6591,"2,075","3,320"
33.5543,-86.8964,"2,075","3,320"
39.5864,-105.2505,"2,075","3,320"
29.7882,-90.1276,"2,075","3,320"
29.8841,-94.1629,"2,075","3,320"
38.261,-90.5377,"2,075","3,320"
44.0495,-75.9203,"2,075","3,320"
43.0208,-88.7759,"2,075","3,320"
34.2683,-91.9304,"2,075","3,320"
40.385,-80.761,"2,075","3,320"
39.3076,-77.8628,"2,075","3,320"
36.051,-83.4463,"2,075","3,320"
41.1282,-78.9994,"2,075","3,320"
38.3005,-88.924,"2,075","3,320"
47.7486,-123.5964,"2,075","3,320"
43.8201,-112.3113,"2,075","3,320"
38.7858,-85.4386,"2,075","3,320"
44.6294,-121.1761,"2,075","3,320"
39.2358,-95.3834,"2,075","3,320"
41.0318,-91.9489,"2,075","3,320"
33.0549,-82.4182,"2,075","3,320"
30.4375,-83.8953,"2,075","3,320"
46.1485,-112.0938,"2,075","3,320"
40.1757,-97.1427,"2,075","3,320"
31.7342,-91.0373,"2,075","3,320"
34.111,-97.8358,"2,075","3,320"
39.762,-104.8758,"1,313","2,100"
39.762,-104.8758,"1,313","2,100"
38.8368,-77.277,440,704
38.8531,-77.2998,440,704
38.8368,-77.277,440,704
38.8531,-77.2998,440,704
39.0085,-94.3461,188,300
42.4322,-122.7285,188,300
42.2485,-84.4234,188,300
30.5425,-88.6358,188,300
34.134,-83.5665,188,300
37.7851,-89.3821,188,300
34.7795,-85.9993,188,300
30.7954,-85.2155,188,300
38.9064,-86.0375,188,300
35.2876,-83.1408,188,300
39.0197,-82.6184,188,300
38.8345,-81.6748,188,300
34.588,-99.4148,188,300
44.3192,-90.8053,188,300
42.1717,-90.5743,188,300
35.5992,-91.2145,188,300
28.9542,-96.5776,188,300
32.3021,-92.5579,188,300
39.4168,-95.7937,188,300
37.4198,-84.0058,188,300
36.3592,-85.6732,188,300
43.6742,-95.1541,188,300
43.6943,-101.6281,188,300
40.6664,-106.3428,188,300
39.0634,-120.7177,141,225
38.7386,-77.8092,"4,500","7,200"
45.56,-123.0984,"2,000","3,200"
45.0388,-92.8838,"2,000","3,200"
35.9791,-94.2156,"2,000","3,200"
40.1894,-80.2483,"2,000","3,200"
37.2804,-113.5047,"2,000","3,200"
39.6036,-77.814,"2,000","3,200"
43.3685,-88.2307,"2,000","3,200"
36.2933,-82.4974,"2,000","3,200"
41.4697,-71.6226,"2,000","3,200"
43.3137,-73.4308,"2,000","3,200"
44.2736,-72.6147,"2,000","3,200"
39.4553,-81.4953,"2,000","3,200"
36.7244,-81.9598,"2,000","3,200"
36.7152,-95.9044,"2,000","3,200"
30.8533,-90.0405,"2,000","3,200"
33.2839,-90.9474,"2,000","3,200"
30.2145,-96.4034,"2,000","3,200"
45.0307,-67.6287,"2,000","3,200"
38.6,-86.1053,"2,000","3,200"
30.6106,-85.6653,"2,000","3,200"
37.9617,-90.8774,"2,000","3,200"
41.3356,-91.7179,"2,000","3,200"
41.5311,-96.222,"2,000","3,200"
32.9695,-82.7959,"2,000","3,200"
31.4076,-88.2079,"2,000","3,200"
38.3522,-89.4105,"2,000","3,200"
37.7534,-85.1748,"2,000","3,200"
44.4524,-116.7847,"2,000","3,200"
35.8225,-76.5775,"2,000","3,200"
39.7842,-97.0875,"2,000","3,200"
39.971,-103.2012,"2,000","3,200"
38.27,-121.9328,"5,260","8,416"
37.9192,-121.9275,270,432
36.7582,-119.6493,25,39
36.1211,-95.9415,50,80
33.349,-112.4915,"3,391","5,426"
38.7386,-77.8092,"14,910","23,856"
36.7335,-76.0435,"3,106","4,970"
40.6655,-119.6643,not disclosed,not disclosed
39.0907,-77.6357,"4,430","7,089"
38.4493,-121.3443,"4,197","6,715"
34.3219,-118.2247,"1,903","3,044"
38.4493,-121.3443,825,"1,319"
33.349,-112.4915,405,648
39.9695,-83.0093,not disclosed,not disclosed
39.9274,-77.7213,not disclosed,not disclosed
38.4111,-91.075,not disclosed,not disclosed
46.5347,-118.899,not disclosed,not disclosed
36.0827,-78.2857,not disclosed,not disclosed
42.5831,-72.5918,not disclosed,not disclosed
36.992,-79.8811,not disclosed,not disclosed
38.2391,-84.8771,not disclosed,not disclosed
44.8576,-72.9131,not disclosed,not disclosed
44.5929,-74.3038,not disclosed,not disclosed
35.1556,-86.0937,not disclosed,not disclosed
37.9923,-88.9242,not disclosed,not disclosed
34.4417,-87.8437,not disclosed,not disclosed
44.974,-70.444,not disclosed,not disclosed
38.5645,-95.2859,not disclosed,not disclosed
